,sentence_id,grela_source,grela_id,author,title,not_before,not_after,lagt_tlg_epithet,lagt_genre,lagt_provenience,noscemus_place,noscemus_genre,noscemus_discipline,title_short,emlap_noscemus_id,place_publication,place_geonames,author_viaf,title_viaf,date_random,token_count,text
803,lagt_tlg0551.tlg017_4518,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"ὁ δέ "" πῶς, "" ἔφη, "" τοὺς μὲν ἐχθροὺς φίλους ποιῇ, τοὺς δὲ φίλους ἐχθροὺς ἀποκαλεῖς τε καὶ τὸν στρατὸν ἀφαιρῇ καὶ τὰ ἔθνη "";"
804,lagt_tlg0284.tlg002_107,lagt,lagt_tlg0284.tlg002,Aelius Aristides,Ἀθηνᾶ,117.0,187.0,['Rhetorici'],[],pagan,,,,,,,,,,136.0,2582,"εἰ γὰρ δεῖ καταλύσαντα τοὺς μύθους εἰπεῖν εἰς τὸ μέσον τὰ τῆς θεοῦ, ἥδ’ ἐστὶν ἡ τοὺς ὡς ἀληθῶς καὶ κοινοὺς πολεμίους ἡμῶν ἀπείργουσα, καὶ τὸν οἰκεῖον ἑκάστου πόλεμον εὖ τιθεμένη, τοὺς συνεχεῖς καὶ συμφύτους ἐχθροὺς ἀπαλλάττουσα, ὑφ’ ὧν καὶ οἶκοι καὶ πόλεις ἀνάστατοι γίγνονται πρὶν σάλπιγγος ἀκοῦσαι, φαίη τις ἂν, καὶ τὴν ἀληθῆ καὶ κυρίαν νίκην ἑκάστῳ διδοῦσα πολὺ τῆς Καδμείας κεχωρισμένην καὶ τῷ ὄντι Ὀλυμπικήν."
805,lagt_tlg4020.tlg002_4176,lagt,lagt_tlg4020.tlg002,Elias Neoplatonicus,Eliae (olim Davidis) in Aristotelis categorias commentarium,541.0,541.0,['Philosophici/-ae'],[],pagan,,,,,,,,,,541.0,75597,", πῶς λέγομεν ἐχθρούς τούς ἀνθρώπους, εἴ γε οἱ ἄνθρωποι οὐσίαι εἰσί;"
806,lagt_tlg0007.tlg118_221,lagt,lagt_tlg0007.tlg118,Plutarch,Πολιτικὰ παραγγέλματα,96.0,114.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,101.0,14461,"τὸ γὰρ μὴ θέλειν διαλυθῆναι πρὸς ἐχθρόν, ὧν ἕνεκα δεῖ καὶ φίλον προέσθαι, δεινῶς ἄγριον καὶ θηριῶδες. E"
807,lagt_tlg0551.tlg017_3041,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"οὕτω μὲν τὰ κάλλιστα τῆς Ἰταλίας τῷ στρατῷ διέγραφον, ἔδοξε δὲ σφίσι καὶ τοὺς ἰδίους ἐχθροὺς προανελεῖν, ἵνα μὴ ἐνοχλοῖεν αὑτοῖς τάδε καθισταμένοις καὶ πολεμοῦσι πόλεμον ἔκδημον."
808,lagt_tlg0007.tlg096_84,lagt,lagt_tlg0007.tlg096,Plutarch,Περὶ εὐθυμίας,107.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,118.0,7094,τοὺς δὲ πολλοὺς οὐ μόνον τὰ τῶν φίλων καὶ οἰκείων ἀλλὰ καὶ τὰ τῶν ἐχθρῶν ἀνιᾷ καὶ παροξύνει κακά.
809,lagt_tlg0007.tlg028_98,lagt,lagt_tlg0007.tlg028,Plutarch,Titus Flamininus,68.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,74.0,6613,"ἐπεὶ δὲ ὁ Ἀντίοχος εἰς τὴν Ἑλλάδα ναυσὶ πολλαῖς καὶ στρατῷ περαιωθεὶς ἀφίστη τὰς πόλεις καὶ διεστασίαζεν, Αἰτωλῶν αὐτῷ συνεπιλαμβανομένων καὶ πάλαι διακειμένων πρὸς τὸν Ῥωμαίων δῆμον ἐχθρῶς καὶ πολεμικῶς, ὑπόθεσιν τοῦ πολέμου καὶ πρόφασιν διδόντων ἐλευθεροῦν τοὺς Ἕλληνας οὐδὲν δεομένους ἐλεύθεροι γὰρ ἦσαν, ἀλλ’ εὐπρεπεστέρας αἰτίας ἀπορίᾳ τῷ καλλίστῳ τῶν ὀνομάτων χρῆσθαι διδασκόντων, καὶ σφόδρα δείσαντες οἱ Ῥωμαῖοι τὴν ἀνάστασιν καὶ δόξαν αὐτοῦ τῆς δυνάμεως, στρατηγὸν μὲν ὕπατον τοῦ πολέμου Μάνιον Ἀκίλιον κατέπεμψαν, πρεσβευτὴν δὲ Τίτον διὰ τοὺς Ἕλληνας, ὧν τοὺς μὲν εὐθὺς ὀφθεὶς ἐποίησε βεβαιοτέρους, τοὺς δὲ ἀρχομένους νοσεῖν ὥσπερ τι ἐν καιρῷ φάρμακον ἐνδιδοὺς τὴν πρὸς αὑτὸν εὔνοιαν ἔστησε καὶ διεκώλυσεν ἐξαμαρτεῖν, ὀλίγοι δὲ αὑτὸν ἐξέφυγον ἤδη προκατειλημμένοι καὶ διεφθαρμένοι παντάπασιν ὑπὸ τῶν Αἰτωλῶν, οὓς καίπερ ὀργισθεὶς καὶ παροξυνθεὶς ὅμως μετὰ τὴν μάχην περιεποίησεν. E"
810,lagt_tlg0385.tlg001_537,lagt,lagt_tlg0385.tlg001,Cassius Dio Cocceianus,Historiae Romanae,165.0,235.0,['Historici/-ae'],[],pagan,,,,,,,,,,231.0,216530,"τῆς γὰρ γερουσίας ἄδειαν πᾶσι τοῖς διαχειρίσασι τὰ τότε πραχθέντα δούσης, καὶ προσέτι καὶ προειπούσης ὅτι, κα- κἂν αὖθίς τις εὐθῦναί τινα αὐτῶν τολμήσῃ, ἔν τε ἐχθροῦ καὶ ἐν πολεμίου μοίρᾳ ἔσται, ἐφοβήθη τε ὁ Νέπως καὶ οὐδὲν ἔτ’ ἐκίνησεν."
811,lagt_tlg0385.tlg001_4127,lagt,lagt_tlg0385.tlg001,Cassius Dio Cocceianus,Historiae Romanae,165.0,235.0,['Historici/-ae'],[],pagan,,,,,,,,,,231.0,216530,"ταῦτά τε οὖν οὕτω διέλαχον, ἵνα αὐτοί τε τὰ ἰσχυρότατα λάβωσι καὶ τοῖς ἄλλοις δόξαν τοῦ μὴ καὶ τῶν πάντων ὀριγνᾶσθαι παράσχωσι, καὶ προσσυνέθεντο τῶν τε ἐχθρῶν σφῶν σφαγὰς ποιήσασθαι, καὶ Λέπιδον μὲν ἐς τὴν τοῦ Δεκίμου χώραν ὕπατον ἀποδειχθέντα τήν τε Ῥώμην καὶ τὴν λοιπὴν Ἰταλίαν διὰ φυλακῆς ἔχειν, ἐκείνους δὲ ἐπί τε τὸν Βροῦτον καὶ ἐπὶ τὸν Κάσσιον στρατεύσασθαι."
812,lagt_tlg0658.tlg001_2842,lagt,lagt_tlg0658.tlg001,Heliodorus of Emesa,Aethiopica,220.0,230.0,['Scriptores Erotici'],[],pagan,,,,,,,,,,226.0,90138,"ἔχαιρον δὲ καὶ οἱ περὶ τὸν Θεαγένην τῇ ἀκοῇ, θεούς τε μεγάλους καὶ δίκην ἀνακαλοῦντες οὐδὲν ἔτι πείσεσθαι δεινὸν ὑπετίθεντο, κα- κἂν εἰ τὰ χαλεπώτατα διαδέχοιτο, τῆς ἐχθίστης κειμένης."
813,lagt_tlg4016.tlg002_688,lagt,lagt_tlg4016.tlg002,Ammonius,In Aristotelis Categorias Commentarius,500.0,525.0,['Philosophici/-ae'],[],pagan,,,,,,,,,,513.0,63911,καί αὖθις δεξιόν καί ἀριστερόν καί φίλον καί ἐχθρόν ὑπό τήν (τά ) πρός τι.
814,lagt_tlg0551.tlg017_4361,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"ταῦτα μὲν εἶπεν ἅπασιν ἰδία δὲ ἕνα τῶν τριῶν ἀπολαβών, Φούρνιον, ἐς μείζονα φιλανθρωπίαν ἐπήλπισε τοὺς περὶ Λεύκιον καὶ τοὺς ἄλλους χωρὶς τῶν ἰδίων ἐχθρῶν ἑαυτοῦ."
815,lagt_tlg2200.tlg00543_108,lagt,lagt_tlg2200.tlg00543,Libanius,Declamatio 43,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,391.0,9199,ἀλλ’ ἐπί τούτοις ὄντων ἡμῶν οὐκ οἶδ’ ὁπόθεν εἰσέπεσεν ἡ θεοῖς ἐχθρά τυραννίς καί τις δαιμόνων ἐχθρῶν δημοκρατίᾳ καί νόμοις ὀφθαλμόν τῇ τε πόλει καί ἡμῖν ἐπέβαλε βάσκανον καί τινα τούτων τῶν τά πάντα τολμώντων πλουσίων νεωτέροις ἐπιτολμᾶν ἀνέπεισε πράγμασι καί πρός τόν τῆς κακοδαίμονος τυραννίδος ὑπεξέκαυσεν ἔρωτα.
816,lagt_tlg0638.tlg001_2586,lagt,lagt_tlg0638.tlg001,Philostratus the Athenian,Vita Apollonii,170.0,215.0,['Sophistae'],[],pagan,,,,,,,,,,172.0,102378,"τὸ μὲν γὰρ ἐχθρῷ πονηρὸν δόξαι δεινὸν οὔπω, οἱ γὰρ ἐχθροὶ μισοῦσιν οὐκ ἀφ’ ὧν δημοσίᾳ διαβέβληταί τις, ἀλλ’ ἀφ’ ὧν ἰδίᾳ προσκέκρουκε, τὸ δὲ πρὸς ἀνδρὸς φίλου λαβεῖν αἰτίαν, ὡς κακὸς φαίνοιτο, βαρύτερον τοῦτο ἢ τὰ ἐχθρῶν ὁμοῦ πάντα, οὐ γὰρ ἂν διαφύγοι τὸ μὴ οὐ κα- κἀκείνοις, δι’ ἃ κακὸς ἦν, ἀπηχθῆσθαι "". E E"
817,lagt_tlg1551.tlg001_5676,lagt,lagt_tlg1551.tlg001,Oracula Sibyllina,Oracula,175.0,225.0,[],[],pagan,,,,,,,,,,223.0,79799,ὄψονταί τ᾿ ἰδίας κτήσεις καί πλοῦτον ἅπαντα ἐχθρόν καρπίζοντα·
818,lagt_tlg0284.tlg038_52,lagt,lagt_tlg0284.tlg038,Aelius Aristides,Συμμαχικὸς Α.,117.0,187.0,['Rhetorici'],[],pagan,,,,,,,,,,142.0,4656,"οἱ μὲν γὰρ ἐν ἐχθρῶν μοίρᾳ κριθέντες ὑπ’ αὐτῶν, ἡνίκ’ ἀληθινῶν φίλων ἐδέησε, παρῆμεν πρῶτοι καὶ μόνοι, ὁ δὲ πάντ’ ἐλάττω διδοὺς ἢ ἐβούλετο, οὑτοσὶ πάντα συλλαβὼν εἶχεν, αὐτοὺς, τὰ ὅπλα, τὴν πόλιν, τὴν χώραν· E"
819,lagt_tlg0062.tlg038_271,lagt,lagt_tlg0062.tlg038,Lucian,Ἀλέξανδρος ἢ Ψευδόμαντις,180.0,180.0,['Sophistae'],[],pagan,,,,,,,,,,180.0,8019,"ἅπερ ὕστερον αἰσθόμενος, καὶ ὅτι Ῥουτιλιανὸν ἐγὼ ἀπέτρεπον τοῦ γάμου καὶ τοῦ πάνυ προσκεῖσθαι ταῖς τοῦ χρηστηρίου ἐλπίσιν, ἐμίσει, ὡς τὸ εἰκός, καὶ ἔχθιστον ἡγεῖτο. E"
820,lagt_tlg0557.tlg001_3368,lagt,lagt_tlg0557.tlg001,Epictetus,Ἀρριανοῦ τῶν Ἐπικτήτου Διατριβῶν,108.0,108.0,['Philosophici/-ae'],[],pagan,,,,,,,,,,108.0,95216,"ἀνθρώπους δὲ τοὺς αὐτοὺς οὐχὶ ποτὲ μὲν ἀγαθούς, ποτὲ δὲ κακοὺς καὶ ποτὲ μὲν οἰκείως ἔχεις, ποτὲ δ’ ἐχθρῶς αὐτοῖς καὶ ποτὲ μὲν ἐπαινεῖς, ποτὲ δὲ ψέγεις;"
821,lagt_tlg0551.tlg014_406,lagt,lagt_tlg0551.tlg014,Appian,Μιθριδάτειος,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,200.0,27718,"καὶ ὁ Σύλλας ἀπορίᾳ τε νεῶν, καὶ χρήματα οὐκ ἐπιπεμπόντων οὐ -δ’ ἄλλο οὐδὲν οἴκοθεν αὐτῷ τῶν ἐχθρῶν ὡς πολεμίῳ, ἁψάμενος ἤδη τῶν ἐν Πυθοῖ καὶ Ὀλυμπίᾳ καὶ Ἐπιδαύρῳ χρημάτων, καὶ ἀντιδοὺς πρὸς λόγον τοῖς ἱεροῖς τὸ ἥμισυ τῆς Θηβαίων γῆς πολλάκις ἀποστάντων, ἔς τε τὴν στάσιν αὐτὴν τῶν ἐχθρῶν ἐπειγόμενος ἀκραιφνῆ καὶ ἀπαθῆ τὸν στρατὸν μεταγαγεῖν, ἐνεδίδου πρὸς τὰς διαλύσεις, καὶ εἶπεν· E"
822,lagt_tlg2200.tlg001_12450,lagt,lagt_tlg2200.tlg001,Libanius,Epistulae 1-839,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,383.0,191273,"Θεμιστίῳ ( ) Ἐν τοῖς πολίταις ἡμῶν ἀεί τι περί σοῦ λέγομεν τό τε ἦθος ὡς χρηστόν διηγούμενοι καί τούς λόγους ὡς θαυμαστοί, καί τίς μέν εἴης φίλους ἀμείψασθαι, τίς δέ ἐχθρούς ἀμύνα- σθαι, καί ὅτι σοί φίλοι μέν οἵ καί τοῖς θεοῖς, ἐχθροί δέ οἱ καί τοῖς θεοῖς."
823,lagt_tlg0638.tlg003_198,lagt,lagt_tlg0638.tlg003,Philostratus the Athenian,Vitae Sophistarum,170.0,215.0,['Sophistae'],[],pagan,,,,,,,,,,191.0,33946,"ἀναγνοὺς γάρ ποτε δημοσίᾳ τὸν κατὰ Κτησιφῶντος οἱ μὲν ἐθαύμαζον, ὅπως ἐπὶ τοιούτῳ λόγῳ ἡττήθη καὶ καθήπτοντο τῶν Ἀθηναίων ὡς παρανοούντων, ὁ δὲ "" οὐκ ἂν "" ἔφη "" ἐθαυμάζετε, εἰ Δημοσθένους λέγοντος πρὸς ταῦτα ἠκούσατε "", οὐ μόνον ἐς ἔπαινον ἐχθροῦ καθιστάμενος, ἀλλὰ καὶ τοὺς δικαστὰς ἀφιεὶς αἰτίας."
824,lagt_tlg0007.tlg021_183,lagt,lagt_tlg0007.tlg021,Plutarch,Πελοπίδας,96.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,110.0,10695,"ἐν τούτῳ δὲ πάλιν τῶν κατὰ Μακεδονίαν ταραττομένων ὁ γὰρ Πτολεμαῖος ἀνῃρήκει τὸν βασιλέα καὶ τὴν ἀρχὴν κατέσχεν, οἱ δὲ φίλοι τοῦ τεθνηκότος ἐκάλουν τὸν Πελοπίδαν, βουλόμενος μὲν ἐπιφανῆναι τοῖς πράγμασιν, ἰδίους δὲ στρατιώτας οὐκ ἔχων, μισθοφόρους τινὰς αὐτόθεν προσλαβόμενος Μετὰ τούτων εὐθὺς ἐβάδιζεν ἐπὶ τὸν Πτολεμαῖον, ὡς δ’ ἐγγὺς ἀλλήλων ἐγένοντο, τοὺς μὲν μισθοφόρους Πτολεμαῖος χρήμασι διαφθείρας ἔπεισεν ὡς αὐτὸν μεταστῆναι, τοῦ δὲ Πελοπίδου τὴν δόξαν αὐτὴν καὶ το- τοὔνομα δεδοικώς ἀπήντησεν ὡς κρείσσονι, καὶ δεξιωσάμενος καὶ δεηθεὶς ὡμολόγησε τὴν μὲν ἀρχὴν τοῖς τοῦ τεθνηκότος ἀδελφοῖς διαφυλάξειν, Θηβαίοις δὲ τὸν αὐτὸν ἐχθρὸν ἕξειν καὶ φίλον ὁμήρους δ’ ἐπὶ τούτοις τὸν υἱὸν Φιλόξενον ἔδωκε καὶ πεντήκοντα τῶν ἑταίρων, τούτους μὲν οὖν ἀπέστειλεν εἰς Θήβας ὁ Πελοπίδας, αὐτὸς δὲ βαρέως φέρων τὴν τῶν μισθοφόρων προδοσίαν, καὶ πυνθανόμενος τὰ πλεῖστα τῶν χρημάτων αὐτοῖς καὶ παῖδας καὶ γυναῖκας ἀποκεῖσθαι περὶ Φάρσαλον, ὥστε τούτων κρατήσας ἱκανὴν δίκην ὧν καθύβρισται λήψεσθαι, συναγαγὼν τῶν Θεσσαλῶν τινας ἧκεν εἰς Φάρσαλον."
825,lagt_tlg1764.tlg001_10625,lagt,lagt_tlg1764.tlg001,Vettius Valens,Anthologiarum libri ix,152.0,162.0,['Astrologici'],[],pagan,,,,,,,,,,158.0,124983,"ιβ΄ περί ἐχθρῶν καί δούλων καί κακωτικῆς αἰτίας,"
826,lagt_tlg0007.tlg052_81,lagt,lagt_tlg0007.tlg052,Plutarch,Tiberius and Caius Gracchus,96.0,116.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,97.0,10354,"ὄχλου δὲ πανταχόθεν αὐτῷ συνιόντος ἔπεισεν ἡ βουλὴ τὸν ὕπατον Φάννιον ἐκβαλεῖν τοὺς ἄλλους πλὴν Ῥωμαίων ἅπαντας, γενομένου δὲ κηρύγματος ἀήθους καὶ ἀλλοκότου, μηδένα τῶν συμμάχων μη -δὲ τῶν φίλων ἐν Ῥώμῃ φανῆναι περὶ τὰς ἡμέρας ἐκείνας, ἀντεξέθηκεν ὁ Γάϊος διάγραμμα κατηγορῶν τοῦ ὑπάτου, καὶ τοῖς συμμάχοις, ἂν μένωσι, βοηθήσειν ἐπαγγελλόμενος, οὐ μὴν ἐβοήθησεν, ἀλλὰ ὁρῶν ἕνα τῶν ξένων αὐτοῦ καὶ συνήθων ἑλκόμενον ὑπὸ τῶν ὑπηρετῶν τῶν τοῦ Φαννίου, παρῆλθε καὶ οὐ προσήμυνεν, εἴ -τε τὴν ἰσχὺν ἐπιλείπουσαν ἤδη δεδιὼς ἐλέγχειν, εἴ -τε μὴ βουλόμενος, ὡς ἔλεγεν, ἁψιμαχίας αὐτὸς καὶ συμπλοκῆς ἀρχὰς ζητοῦσι τοῖς ἐχθροῖς παρασχεῖν."
827,lagt_tlg0087.tlg009_4858,lagt,lagt_tlg0087.tlg009,Herodianus,Περὶ παθῶν,101.0,200.0,['Grammatici' 'Rhetorici'],[],pagan,,,,,,,,,,174.0,67846,"ὡς γάρ λέγει περί παθῶν Ἡρωδιανός, οὐ δύναται εἰναι ἀπό τοῦ πίπτω κατά πλεονασμόν τοῦ ν, ἐπειδή μετά δύο ἀντιστοίχων μόνον τό ρ τίθεται οἰον ἐχθρός."
828,lagt_tlg1764.tlg001_11259,lagt,lagt_tlg1764.tlg001,Vettius Valens,Anthologiarum libri ix,152.0,162.0,['Astrologici'],[],pagan,,,,,,,,,,158.0,124983,"πανύδρομον ποιοῦμαι οὔτε γάρ ὁ ἄγων καί αἴρων εἰς τό φῶς καί τιμήν καί δόξαν αἰωνίαν κέκτηταί τε καί τούς προγενομένους μόχθους εἰς ἡδονήν καί τέρψιν μετάγων ἰσχυροποιεῖ τήν δύναμιν καί ἐλέγχει τάς πράξεις καί τάς ματαιολογίας παραπέμπεται καί τούς ἐχθρούς φίλους καί συμπαθεῖς καίπερ ἄκοντας κατασκευάζει, καί πολλούς ἐραστάς προσαγκαλίζεται."
829,lagt_tlg0007.tlg036_331,lagt,lagt_tlg0007.tlg036,Plutarch,Λούκουλλος,96.0,114.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,109.0,15160,"πρῶτον δεόμενοι καὶ τοὺς χιλιάρχους προσπέμποντες, ἔπειτα θορυβωδέστερον συνιστάμενοι καὶ κατὰ σκηνὰς νυκτὸς ἀλαλάζοντες, ὅπερ εἶναι δοκεῖ σύμβολον ἀποστατικῶς ἐχούσης στρατιᾶς, καίτοι πολλὰ προσελιπάρει Λούκουλλος ἀξιῶν αὐτοὺς μακροθυμίαν ἐμβαλέσθαι ταῖς ψυχαῖς, ἄχρι οὗ τὴν ἐν Ἀρμενίοις Καρχηδόνα λαβόντες ἀνδρὸς ἐχθίστου, τὸν Ἀννίβαν λέγων, ἔργον ἀνατρέψωσιν."
830,lagt_tlg0544.tlg002_19023,lagt,lagt_tlg0544.tlg002,Sextus Empiricus,Adversus mathematicos,201.0,300.0,['Philosophici/-ae'],[],pagan,,,,,,,,,,248.0,201148,οὐχ ἕτερον δέ βλάβης καθάπερ ὁ φαῦλος ἄνθρωπος καί ὁ ἐχθρός.
831,lagt_tlg0385.tlg001_4161,lagt,lagt_tlg0385.tlg001,Cassius Dio Cocceianus,Historiae Romanae,165.0,235.0,['Historici/-ae'],[],pagan,,,,,,,,,,231.0,216530,"καὶ οὕτω συνέβαινε τοὺς αὐτοὺς καὶ φίλους τινὶ αὐτῶν καὶ ἐχθροὺς πάντων γεγονέναι ὥστε, ἐν ᾧ ἰδίᾳ ἕκαστος τοὺς ἐπιβουλεύσαντάς οἱ ἠμύνετο, καὶ τοὺς φιλτάτους κοινῇ συναπώλλυσαν."
832,lagt_tlg0007.tlg025_125,lagt,lagt_tlg0007.tlg025,Plutarch,Μάρκος Κάτων,96.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,120.0,9163,"λέγεται δὲ καὶ νεανίσκῳ τινὶ τεθνηκότος πατρὸς ἐχθρὸν ἠτιμωκότι καὶ πορευομένῳ δι’ ἀγορᾶς μετὰ τὴν δίκην ἀπαντήσας ὁ Κάτων δεξιώσασθαι καὶ εἰπεῖν, ὅτι ταῦτα χρὴ τοῖς γονεῦσιν ἐναγίζειν, οὐκ ἄρνας οὐ -δ’ ἐρίφους, ἀλλ’ ἐχθρῶν δάκρυα καὶ καταδίκας."
833,lagt_tlg0007.tlg027_134,lagt,lagt_tlg0007.tlg027,Plutarch,Philopoemen,68.0,120.0,['Biographi' 'Philosophici/-ae'],[],pagan,,,,,,,,,,87.0,6386,"ἦν μὲν γὰρ ἐστεφανωμένους ἰδεῖν, ἦν δὲ τοὺς αὐτοὺς καὶ δακρύοντας, ἦν δὲ τοὺς ἐχθροὺς δεσμίους ἀγομένους, αὐτὴν δὲ τὴν ὑδρίαν ὑπὸ πλήθους ταινιῶν τε καὶ στεφάνων μόλις ὁρωμένην ἐκόμιζεν ὁ τοῦ στρατηγοῦ τῶν Ἀχαιῶν παῖς Πολύβιος καὶ περὶ αὑτὸν οἱ πρῶτοι τῶν Ἀχαιῶν. E"
834,lagt_tlg2200.tlg00535_172,lagt,lagt_tlg2200.tlg00535,Libanius,Declamatio 35,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,369.0,4204,"ἐχθρός δέ οὐχ οὗτος ἐμοί μόνον, ἀλλά καί ἄλλοι πολλοί πολ- λοῖς οἵ οὐκ ἄν ἀηδῶς τοιούτους ποιήσαιντο περί τῶν διαφόρων αὐτοῖς ἐν ἐκκλησίᾳ λόγους."
835,lagt_tlg4020.tlg002_470,lagt,lagt_tlg4020.tlg002,Elias Neoplatonicus,Eliae (olim Davidis) in Aristotelis categorias commentarium,541.0,541.0,['Philosophici/-ae'],[],pagan,,,,,,,,,,541.0,75597,ὤμνυμεν τά διαλογικά : τήν διαλογικήν ? ὅτι οὐ ἐχθρός.
836,lagt_tlg2200.tlg00513_453,lagt,lagt_tlg2200.tlg00513,Libanius,Declamatio 13,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,377.0,10400,πολλῷ γάρ βέλτιον φείσα- σθαι τῶν ἐχθρῶν ἐπί τῇ προφάσει τῶν θεῶν ἤ διά τούς ἐχθρούς εἰς τούς θεούς ἀσεβῆσαι. .
837,lagt_tlg2200.tlg008_431,lagt,lagt_tlg2200.tlg008,Libanius,Characteres Epistolici,350.0,393.0,['Rhetorici' 'Sophistae'],[],pagan,,,,,,,,,,392.0,4797,φιλίας Ρ λῦπαι Ρή λίαν τυγχάνουσιν Α ἤ τῶν τῶν ἐξ ἐχθρῶν ρῶν ἔχουσι τάς ἐπηρείας ἐρῶ ἐρῶν ἁ νή νῦν τούς θεούς] τήν τό ἀλήθειαν Β τήν θέμιν - τοῦ τοῦ ἐς εὐπρε πούς εὐπρεπῶν Α Ρή ἐρᾶν ἀν- ιοχο ομαι δρός αἰσχρόν γε Β καί τό Β ψέξοιε ὅλως ὧς( ) πά- λαι καλοῦ ἐπαινέσειε ἐπαινέσει ἄν ἐπαινέσειεν ἐπιστολή μικτή·
838,lagt_tlg0551.tlg017_2456,lagt,lagt_tlg0551.tlg017,Appian,Ἐμφυλίων Πρώτη,101.0,200.0,['Historici/-ae'],[],pagan,,,,,,,,,,105.0,133667,"ἀναφυομένων δὲ τῶν ἐχθρῶν καὶ θρασέως ἔς τε Συρίαν καὶ Μακεδονίαν βιαζομένων καὶ χρήματα καὶ στρατιὰν ἐφ’ ἡμᾶς συνιστάντων, καὶ τῆς βουλῆς σοι Δέκμον ἐπαλειφούσης, καὶ σοῦ τὰς φροντίδας ἐς τὴν Καίσαρος τοῦ νέου διαφορὰν δαπανῶντος, δέδιμεν εἰκότως, μὴ ἐς τὸν μέλλοντα καὶ ὅσον οὔπω παρόντα πόλεμον ἡ στάσις ὑμῶν τῷ πολέμῳ συνεπιθῆται καὶ διαπραχθῇ τοῖς ἐχθροῖς καθ’ ἡμῶν, ἃ βούλονται."
839,lagt_tlg0658.tlg001_3034,lagt,lagt_tlg0658.tlg001,Heliodorus of Emesa,Aethiopica,220.0,230.0,['Scriptores Erotici'],[],pagan,,,,,,,,,,226.0,90138,"ὑπέσχε γε μὴν αὐτίκα τὴν δίκην πρός τινος τῶν Αἰθιόπων τόξῳ βληθείς, ἀναγνόντος μὲν τὸν σατράπην, καὶ περισώζειν, ὡς προστέτακτο, βουλομένου, ἀγανακτήσαντος δὲ τὸ ἄδικον τοῦ ἐγχειρήματος, εἰ τοὺς ἐναντίους τις ὑποφεύγων χωροίη κατὰ τῶν φιλίων, τὸν καιρὸν τῆς τύχης εἰς ἐχθροῦ ἄμυναν, ὡς ἐῴκει, θηρώμενος."
840,lagt_tlg0004.tlg001_507,lagt,lagt_tlg0004.tlg001,Diogenes Laertius,Βίοι καὶ γνῶμαι τῶν ἐν φιλοσοφίᾳ εὐδοκιμησάντων,222.0,235.0,['Biographi'],[],pagan,,,,,,,,,,226.0,135614,"εἶτα δὲ ἑαυτῷ τραύματα ποιήσας, παρελθὼν ἐπ’ Ἠλιαίαν ἐβόα φάμενος πεπονθέναι ταῦτα ὑπὸ τῶν ἐχθρῶν·"
841,lagt_tlg0023.tlg001_811,lagt,lagt_tlg0023.tlg001,Oppian,Ἁλιευτικά,177.0,180.0,['Epici/-ae'],[],pagan,,,,,,,,,,179.0,26738,"τῷ καί μιν δελέασσιν ἀποπνείουσιν ἀϋτμὴν ῥηϊδίως ἕλκουσιν, ὅσα πνέει ἐχθρὸν ἄημα."
842,lagt_tlg0612.tlg001_2949,lagt,lagt_tlg0612.tlg001,Dio Chrysostom,Orationes,40.0,115.0,['Sophistae'],[],pagan,,,,,,,,,,89.0,209358,"ἐπεὶ ὅ γε τῶν θεῶν βασιλεὺς ὁ πρῶτος καὶ πρεσβύτατος δέδεται, ὥς φᾶσιν, εἰ χρὴ πιστεύειν Ἡσιόδῳ τε καὶ Ὁμήρῳ καὶ ἄλλοις σοφοῖς ἀνδράσιν, οἳ περὶ Κρόνου ταῦτα λέγουσι, καὶ μὰ Δία οὐχ ὑπ’ ἐχθροῦ ἀδίκως παθόντα τοῦτο, ἀλλ’ ὑπὸ τοῦ δικαιοτάτου καὶ φιλτάτου, δῆλον ὅτι ὡς βασιλικὰ καὶ συμφέροντα ἐκείνῳ δρῶντος. E E"
